Channel,Mean,Zero Crossing Rate,Range,Energy,RMS,Variance
Channel 9,0.005012760045161023,14,0.03653219402219296,0.03199699682888472,0.007999624594802524,3.886623038740669e-05
Channel 10,0.0018405163165707038,16,0.019496455877128886,0.009342618674739775,0.00432264240360911,1.5297737037916558e-05
Channel 11,0.0001973247294895797,34,0.014291091443914862,0.0034274962278454794,0.0026182040515763776,6.816055406822822e-06
Channel 12,-0.0005456227396146033,54,0.0695625974256783,0.08459095649383738,0.013006994771570978,0.00016888420881369025
Channel 13,0.0022993455306110967,50,0.17565738887354954,0.38648765744980074,0.02780243361469642,0.0007676883250304602
Channel 14,0.00493420636371434,27,0.0451447060844198,0.04574445655690841,0.009564983696474178,6.714252067409774e-05
Channel 15,0.0009400829126143731,13,0.017982168042012074,0.006644473206117839,0.0036454007203921596,1.2405190529646155e-05
Channel 16,-0.0003275652913577836,8,0.013439304536661659,0.005550767482753555,0.0033318966018631357,1.09942359454048e-05
Channel 17,-0.0037331986325354807,59,0.08470547577684637,0.09488360077736921,0.013775601676686882,0.00017583042952477363
Channel 18,0.001227040457369008,39,0.04249470237296539,0.026461894255828518,0.007274873779774948,5.141816022763669e-05
Channel 19,-0.00048391551033359376,47,0.054987577012679034,0.031155323025906092,0.007893709270793558,6.207647183067076e-05
Channel 1,0.011142407915734467,20,0.11148944186047488,0.2853411529261943,0.023888957822650794,0.00044652905169176624
Channel 2,0.005653682371374214,46,0.13562340423264901,0.25947241863832543,0.02278036078021265,0.0004869807129202634
Channel 3,0.007955399880751758,31,0.07978404031271674,0.1516067121490604,0.017413024559166074,0.00023992503703545572
Channel 4,0.0010686080926199124,26,0.04419827618747178,0.04103837533531279,0.009059621993804464,8.093482741501279e-05
Channel 5,-0.0003146938447592906,21,0.046469707940147,0.03939717257255073,0.008876617888875326,7.869531292917207e-05
Channel 6,-0.0008819839249899242,45,0.052432216290919424,0.04789683547201466,0.009787424122006224,9.501577530008871e-05
Channel 7,-0.0033356980758173197,59,0.08356975990050876,0.12619689361450676,0.01588690615661254,0.00024126690557600214
Channel 8,-0.0021710214446331055,53,0.0708875992814055,0.10248454325381691,0.01431674147659424,0.000200255752394577
Channel 9,-0.002586693455372669,9,0.07618760670431432,0.17490986006405546,0.018703468131020806,0.00034312873709604305
Channel 10,-0.003000094034359558,15,0.026689323093933712,0.019000552327474166,0.006164503601665615,2.9000540439948527e-05
Channel 11,-0.0012999273674821623,49,0.0233768184546157,0.010960573921217538,0.004682002546179901,2.0231336681705966e-05
Channel 12,-0.008817987896878326,83,0.17385917206934837,0.455066329560405,0.03016840498138425,0.0008323757485713172
Channel 13,0.01117080081264291,1,0.09757692237533923,0.22556282202347333,0.021239718549146237,0.0003263388532512032
Channel 14,-0.02410964502784662,13,0.10013228309709883,0.5708258297580637,0.03378833614601535,0.0005603766761473583
Channel 15,-0.01351587661934883,1,0.05328400319817263,0.17173967800551715,0.018533196054945144,0.00016080043522157393
Channel 16,-0.0021498214149414706,38,0.021200029691635293,0.00914211771376678,0.004276006948957586,1.3662503311392617e-05
Channel 17,-0.01424652049979269,50,0.09322334484937839,0.24671481136833648,0.022213275821829453,0.00029046627638565966
Channel 18,-0.0013419488549066539,45,0.05792150969321785,0.06956041761289171,0.011794949564359461,0.0001373200084965981
Channel 19,0.0007176718868315921,79,0.05271614526000383,0.04243717300028864,0.009212727392068935,8.435929306342887e-05
Channel 1,9.416387072224708e-05,73,0.07278045907530152,0.07684501928896666,0.012397178653949185,0.0001536811717433839
Channel 2,-4.6475611964226226e-05,80,0.07628224969400912,0.09653844779196395,0.013895211246466458,0.00019307473560142046
Channel 3,-0.0003120438410478362,69,0.055650077940542636,0.051462780763844834,0.01014522358194681,0.00010282819016895378
Channel 4,-0.00021664370743547745,86,0.05300007422908823,0.042549242738881964,0.009224884036006303,8.505155098179255e-05
Channel 5,-0.0006143335501330289,62,0.02744646701149212,0.015146122481207357,0.005503839111239963,2.9914839251595664e-05
Channel 6,-0.000536347726624513,80,0.060098298456198254,0.04604111465796172,0.009595948588645285,9.179456043206815e-05
Channel 7,-0.0005511120330169018,76,0.04788935278556901,0.033679083259871734,0.008207202112763124,6.705444204680744e-05
Channel 8,0.0010945402717962875,87,0.13136446969638296,0.21680617821693593,0.020823360834261884,0.000432414338027288
Channel 9,-0.0007048122482812582,87,0.1621234413471931,0.4057466212868521,0.02848672046013202,0.0008109964822683771
Channel 10,-0.00026794020785005925,76,0.029055397836303724,0.011389324828843514,0.004772698362319478,2.2706857702704293e-05
Channel 11,-0.00022232228681716543,63,0.018360740000791277,0.005485661439820875,0.003312298730435066,1.092189568042614e-05
Channel 12,-0.0008895553641655085,88,0.1634484432029203,0.43727161879785575,0.029572677213869417,0.0008737519288497959
Channel 13,0.000855472079827222,78,0.16553058897620593,0.49915117720456026,0.03159592306626158,0.0009975705219297567
Channel 14,0.0006597503771383747,82,0.09663049247839123,0.13913850463412702,0.01668163688815501,0.00027784173870811976
Channel 15,8.873896561564788e-08,75,0.022146459588583293,0.007986331459914068,0.003996581404128801,1.5972662911953533e-05
Channel 16,-0.0001165114243383786,61,0.015142878351168065,0.004745758773272619,0.003080830658531111,9.47794263454388e-06
Channel 17,-0.00017424364805220714,88,0.12795732206737015,0.2244498639219485,0.02118725390049161,0.00044886936699501046
Channel 18,0.002066145204003109,67,0.06520901989971749,0.08590878055856398,0.013107919786035005,0.00016754860511310288
Channel 19,-5.21126845729325e-06,75,0.05820543866230225,0.04481954311469252,0.009467792046162877,8.963905907206613e-05
Channel 1,0.0038694727296478366,42,0.22581817341179378,0.7606468205870089,0.03900376444875569,0.0015063208219685293
Channel 2,0.0023574563262837044,58,0.2798593205275248,0.8663429034245934,0.04162554272137706,0.0017271282065188518
Channel 3,-0.000818383835915018,29,0.09208762897304079,0.16000318771333416,0.017888722017703453,0.0003193366233237813
Channel 4,0.0004534286596037096,50,0.10618943443756607,0.12195722946935442,0.015617761009143047,0.00024370886138935883
Channel 5,0.0004920429993991883,42,0.06672330773483429,0.07075322021365868,0.011895647961641996,0.00014126433411405957
Channel 6,1.9774480822133845e-05,48,0.07552510577645072,0.11687586232346368,0.01528894125330225,0.00023375133361683558
Channel 7,0.0003050284517622628,38,0.10590550546848165,0.22876783710269322,0.02139008354834984,0.000457442631849002
Channel 8,-0.00114471286438269,67,0.12237338567537692,0.2599229916069995,0.022800131210455765,0.0005185356156721157
Channel 9,-0.001145848580259028,53,0.10240371484977404,0.16097649313761092,0.017943048410881075,0.0003206400173063402
Channel 10,8.432099979398822e-05,38,0.040128627630595375,0.024892934834955766,0.007055910265154421,4.977875963890528e-05
Channel 11,-0.0016334492631666394,41,0.026689323093933716,0.018434641318649962,0.006072008122301874,3.420112614196029e-05
Channel 12,-0.0037632951032584277,71,0.16912702258460832,0.4500931947816924,0.03000310633190145,0.0008860239995291759
Channel 13,-0.005225340008063705,75,0.25809143289772074,0.6398871046390078,0.035773931979557624,0.0012524700310781443
Channel 14,-4.969347361384946e-05,57,0.10429657464367005,0.21792386672049996,0.02087696657661261,0.0004358452639996801
Channel 15,0.005990422128708312,15,0.04817328175465341,0.060191785808813146,0.010971944750937561,8.449841433750809e-05
Channel 16,-0.0008978839472586511,35,0.03009647072294653,0.013532065117038116,0.005202319697411553,2.6257934651331458e-05
Channel 17,-0.0022486286961828426,71,0.14726449196510943,0.3813055283958575,0.02761541339164987,0.0007575547257784181
Channel 18,0.0029205821149677663,39,0.07779653752912594,0.10343671270440823,0.014383095126182558,0.00019834362551854687
Channel 19,0.0011986475604605674,51,0.09577870557113802,0.1818335217634329,0.019070056201460597,0.00036223028755266766
Channel 1,-0.00010628998145134095,31,0.09984835412801443,0.22613051652186197,0.02126642972018867,0.00045224973548356706
Channel 2,-0.03293340024307225,9,0.14556091815060304,0.8490763094225402,0.04120864737946491,0.000613543767274689
Channel 3,-0.002038521259060385,41,0.04978221257946501,0.028765106581855993,0.0075848673794412505,5.3374644240070844e-05
Channel 4,-0.0013794274788257951,68,0.05574472093023744,0.03735885893447851,0.008643941107443816,7.281489769961734e-05
Channel 5,-0.0019101853650342357,64,0.03747862391914096,0.021364993045673387,0.006536817734291417,3.90811779625558e-05
Channel 6,-0.001388513205836496,75,0.060192941445893065,0.04488997203412301,0.009475227916427447,8.785197514546368e-05
Channel 7,-0.0018889853353426006,59,0.07997332629210635,0.08260820022717927,0.012853653194884268,0.00016164813485721916
Channel 8,-0.0024526789819648317,79,0.0923715579421252,0.13194383177663088,0.01624461952626967,0.00025787202936468974
Channel 9,-0.0022384072532958036,52,0.055839363919932244,0.04053647579849654,0.009004051954369936,7.606248456538583e-05
Channel 10,-0.001011076962933632,36,0.017698239072927675,0.006240545023192585,0.0035328586224734736,1.1458813421410074e-05
Channel 11,-0.0005403227321916946,51,0.022146459588583297,0.009640367966746916,0.004390983481350599,1.8988787278570737e-05
Channel 12,-0.002025649812461892,81,0.08858583835433317,0.1665951786282239,0.0182535026024171,0.0003290871000937209
Channel 13,-0.002841472383631071,77,0.15464664516130386,0.40306853468575554,0.028392553061877178,0.0007980631040645732
Channel 14,-0.0032421908019988565,75,0.07221260113713271,0.07709594361837811,0.01241740259622584,0.00014368008604019022
Channel 15,0.0006716753938399192,36,0.018171454021401676,0.006332230384761235,0.0035587161687218706,1.2213312934832462e-05
Channel 16,-0.0007814730699340462,54,0.01892859793896008,0.0074380695652955745,0.0038569598300463473,1.426543897155901e-05
Channel 17,0.00013732107402307636,83,0.11262515773681249,0.2365294532726009,0.021749917391686843,0.00047304004946783097
Channel 18,-0.006990242479892343,56,0.07883761041576873,0.12300873495420452,0.015684944051809972,0.0001971539799807176
Channel 19,-0.001093227077988719,74,0.08025725526119074,0.07496729448856171,0.012244778028903726,0.00014873944353307564
Channel 1,-0.0012543094464492687,48,0.07893225340546355,0.11461273187239171,0.015140193649513979,0.00022765217155733153
Channel 2,-0.0011698878996415072,50,0.10779836526237767,0.18714837750400046,0.019346750502552124,0.00037292811731027333
Channel 3,0.0023839563633982477,48,0.06643937876574989,0.08497872687201963,0.013036773133871712,0.00016427420580145225
Channel 4,0.002158138189986454,42,0.04949828361038061,0.04519748104313835,0.009507626522233439,8.57374016391987e-05
Channel 5,0.0032709504628179184,28,0.04183220144510178,0.03957771595133424,0.008896933848392291,6.845631497245973e-05
Channel 6,-0.005823862274893621,29,0.0928447728905992,0.19059029950228434,0.019523846931498123,0.0003472632272076396
Channel 7,0.0030402108539419955,30,0.09814478031350801,0.16333963846278388,0.01807427113123978,0.00031743639488914107
Channel 8,0.0026663710446475325,62,0.12038588289178612,0.22793605631499225,0.021351161856676196,0.0004487625780822497
Channel 9,0.004909409900414302,72,0.1624073703162775,0.2928790966477126,0.02420244188703746,0.0005616558877251392
Channel 10,0.0022902598036003956,28,0.04050719958937457,0.030488240513237626,0.007808743882755744,5.573119105848753e-05
Channel 11,0.0008327577623004697,38,0.035491121135550155,0.02396269632502409,0.006922816814711204,4.7231907159376496e-05
Channel 12,-0.002470093292068675,78,0.15824307876970628,0.3593355606112577,0.026808042099760204,0.0007125697603509928
Channel 13,-8.225066206886077e-05,58,0.15521450309947266,0.4389402792690824,0.02962904923446186,0.000877873793366754
Channel 14,0.012465327625688388,46,0.19988599423541847,0.5087724479750311,0.03189897954402401,0.0008621605031343118
Channel 15,-0.0060019803814992355,18,0.092939415880294,0.23441925850977713,0.021652679211117368,0.0004328147485196526
Channel 16,-0.00178468876069893,28,0.030191113712641333,0.018498581590333657,0.006082529340715696,3.3812049208102234e-05
Channel 17,-0.0038380630651173205,78,0.15370021526435584,0.2996734826702785,0.024481563784622847,0.0005846162372487391
Channel 18,-0.0019054532155494948,34,0.10855550917993606,0.2958431674282009,0.02432460348816403,0.0005880555828997539
Channel 19,0.003657472432731482,40,0.11054301196352687,0.22608329530088583,0.021264209145928088,0.00043878948600558097
Channel 1,-6.653992577952294e-05,6,0.11281444371620208,0.3421481275544172,0.026159056846699086,0.0006842918275471117
Channel 2,0.0008458184948783521,14,0.0462804219607574,0.04125975493697419,0.00908402498201917,8.18041009476701e-05
Channel 3,-0.00040536182888690944,6,0.08101439917874914,0.18043657109783806,0.018996661343396004,0.0003607088239833576
Channel 4,0.0006150788860024286,8,0.03880362577486817,0.048729450370313815,0.009872127467806907,9.708057870462164e-05
Channel 5,8.129242412375426e-05,8,0.023755390413394906,0.019871683378972747,0.006304234034198405,3.973675829972558e-05
Channel 6,-0.0003059866897073692,22,0.02451253433095331,0.01304149600465053,0.0051071510658390615,2.598936415502298e-05
Channel 7,-0.00013373644846283205,17,0.09066798412761878,0.20320299613200207,0.02015951369115843,0.0004063881068263567
Channel 8,-0.004578360530510048,17,0.0678590236111719,0.11189909577767597,0.014959886080961712,0.00020283680640801965
Channel 9,-0.002343650257836422,7,0.03889826876456297,0.04689592713190688,0.00968461946923129,8.829915773275703e-05
Channel 10,-0.00022667586434312625,9,0.022998246495836497,0.013244685281781502,0.005146782544810205,2.64379886160873e-05
Channel 11,-0.0006022192474520944,17,0.014764306392388862,0.006182851893608166,0.0035164902654801038,1.2003035765214566e-05
Channel 12,0.00024918908784232996,21,0.06984652639476271,0.09356885045868907,0.013679828248826012,0.00018707560571587845
Channel 13,-0.0026061899112497984,38,0.12748410711889616,0.26299839658509444,0.022934619970040683,0.0005192045673166887
Channel 14,-0.0017655708767805806,34,0.027162538042407716,0.015102670522645537,0.0054959385954804,2.7088100524355328e-05
Channel 15,0.00020224616495370917,28,0.012682160619103256,0.002836504554732163,0.002381807949744128,5.632105598225842e-06
Channel 16,4.5895945977898865e-05,21,0.013250018557272057,0.004335705975810002,0.0029447261250615487,8.669305513762798e-06
Channel 17,0.006100586568713061,19,0.059341154538639855,0.08588733486533211,0.01310628359721642,0.00013455751324830203
Channel 18,-0.0007366122928187109,24,0.04202148742449138,0.04569806335385858,0.009560132149071851,9.085352903778551e-05
Channel 19,0.0005581038062061589,37,0.04505006309472499,0.04070775505984972,0.009023054367546472,8.110403026119764e-05
Channel 1,-0.026945906143020396,11,0.24238069660838385,2.706714462191533,0.07357600780405978,0.004687347066514601
Channel 2,-0.018405890610899766,13,0.22913067805111176,2.307964892047014,0.06794063426325977,0.00427715297491362
Channel 3,-0.008943105929254853,13,0.15407878722313506,0.8534837043338159,0.04131546210158652,0.0016269882650057584
Channel 4,-0.0012442772895416199,28,0.04902506866190662,0.045320539885641206,0.009520560895833943,8.909285379801338e-05
Channel 5,0.0016059909881069887,35,0.032557188455011335,0.02520212088908488,0.007099594479839659,4.7825034724288905e-05
Channel 6,0.0013523477757249238,39,0.03312504639318014,0.025251623626150885,0.007106563673977865,4.867440274579362e-05
Channel 7,0.0037632832952102695,33,0.06719652268330828,0.08331696307695627,0.012908676390471354,0.00015247162499390388
Channel 8,0.009526473509685447,43,0.1146126605204033,0.19059214737559482,0.019523941578256928,0.00029043059722045115
Channel 9,0.007476506352896067,21,0.1151805184585721,0.3000334691408827,0.02449626376167936,0.0005441687910368702
Channel 10,0.0034763257504556344,21,0.019591098866823684,0.017273895867671987,0.005877736956971107,2.2462951012063048e-05
Channel 11,0.0004138678899112829,41,0.01855002598018088,0.006319524621689594,0.003555144053815427,1.2467762613079568e-05
Channel 12,0.005273217552801115,83,0.16732880578040715,0.32199702653151574,0.025377037909555786,0.0006161872297038618
Channel 13,-0.038086143174015964,13,0.19581634567854206,1.631913169321135,0.057129907567247736,0.001813272036770627
Channel 14,-0.0019777604596763238,31,0.06766973763178229,0.09167722441223888,0.01354084372646246,0.00017944291238861868
Channel 15,-0.0008727089119998339,25,0.020726814743161286,0.008605580373147913,0.004148633599909231,1.6449539901211887e-05
Channel 16,0.003169682463844481,22,0.015237521340862866,0.009699335228020972,0.004404392177819993,9.351783534438722e-06
Channel 17,0.003923608519753262,62,0.0954001336123588,0.12334462524408248,0.015706344275106317,0.00023129454667188454
Channel 18,0.008804158212334727,44,0.05593400690962705,0.09924474265982777,0.014088629646621262,0.0001209762834918345
Channel 19,0.005530457198791582,54,0.07448403288980793,0.09979147437021747,0.014127382940248874,0.0001689969919127693
Channel 1,-0.0031821871465323535,16,0.10278228680855324,0.25974771703083854,0.022792442476875466,0.0005093691190261214
Channel 2,-0.0016353421229605351,15,0.142248413511285,0.6559465328750275,0.03622006440841947,0.001309218721890926
Channel 3,-0.002305225204020333,16,0.07599832072492474,0.08265121423822916,0.012856999201853375,0.0001599883652352077
Channel 4,-0.003423905342212874,14,0.05621793587871145,0.09121115405243639,0.01350638027396211,0.0001706991803124389
Channel 5,-0.002748911539709557,12,0.0479839957752638,0.0765410172246258,0.012372632478549243,0.00014552551979610324
Channel 6,-0.001566252740483331,16,0.054987577012679034,0.12498222022596528,0.01581026376920798,0.000247511292804859
Channel 7,-0.0037010200160392495,37,0.1425323424803694,0.5127190765644738,0.03202246325829647,0.0010117406039698244
Channel 8,-0.016673734613505537,11,0.12237338567537694,0.692509633600503,0.03721584699024068,0.0011070058412393933
Channel 9,-0.02109072294256188,8,0.09994299711770924,0.647051453010153,0.035973641823150264,0.0008492843117804001
Channel 10,-0.0032113371873583514,13,0.038330410826394164,0.04778348501199059,0.00977583602685628,8.525428349307052e-05
Channel 11,9.965316412454505e-05,12,0.035491121135550155,0.050696849400270444,0.010069443817835267,0.00010138376804742086
Channel 12,-0.009888400110326523,31,0.16430023011017353,0.598714007886396,0.0346038728435531,0.001099647559030886
Channel 13,-0.007782404303637821,26,0.14385734433609662,0.6136164969501698,0.03503188538889021,0.0011666671771550594
Channel 14,-0.17770499585962066,1,0.5858401062108145,35.992562313297746,0.26830043724637404,0.04040605907312769
Channel 15,-0.0014960276421297893,11,0.036910765980972156,0.05489344330575474,0.010477923773892873,0.00010754878790549305
Channel 16,-0.004383774543697539,10,0.036626837011887764,0.058393471833731295,0.01080680080631926,9.756946441749201e-05
Channel 17,-0.00894632379090448,22,0.12142695577842892,0.37060713843692766,0.027225250721964994,0.0006611775675021519
Channel 18,-0.01599173722976481,11,0.07817510948790515,0.3415082127995507,0.026134582942895824,0.0004272807659732554
Channel 19,-0.006535577557398522,8,0.10893408113871528,0.3948259838846033,0.028100746747536917,0.0007469381937604355
Channel 1,0.0018047412664660696,25,0.07864832443637915,0.1407634520828811,0.016778763487389714,0.0002782698131268767
Channel 2,-0.00041425826991822046,18,0.10997515402535807,0.21829706029399526,0.020894834782500447,0.0004364225106737949
Channel 3,0.0029402678568242867,35,0.0961572775299172,0.20314381540453175,0.02015657785461271,0.0003976424557391893
Channel 4,0.0010324544705564984,31,0.04098041453784858,0.03673434323488606,0.008571387663020038,7.240272423600002e-05
Channel 5,0.0010513830684954586,24,0.03558576412524495,0.030074330575605334,0.007755556791824212,5.904325479449175e-05
Channel 6,0.0008117470185882243,28,0.045996492991672994,0.049478483285437753,0.009947711624834906,9.829803334868864e-05
Channel 7,7.656027463901471e-05,62,0.15133414052198585,0.35287100167446533,0.026565805151527608,0.000705736141873278
Channel 8,0.003809279788201942,60,0.11896623804636411,0.27904664414255775,0.023623998143521674,0.0005435826757803117
Channel 9,0.003207539659722402,71,0.233294969597683,0.6599793645432024,0.036331236272475025,0.0013096704184177126
Channel 10,-0.0017466422788416209,81,0.0936965597978524,0.0706046404796816,0.011883151137613424,0.00013815852170912614
Channel 11,0.0004178428954784643,68,0.05148578639397142,0.04076186613973176,0.009029049356353276,8.134913959416168e-05
Channel 12,-0.001258852309954619,89,0.26793430382597994,1.2484834200951842,0.049969659196259966,0.00249538213105209
Channel 13,0.002537845864641993,59,0.10675729237573486,0.195054880164153,0.019751196427768774,0.0003836690986956256
Channel 14,0.0008692899563226631,62,0.07249653010621712,0.12077717554590536,0.01554201888725563,0.00024079868606364724
Channel 15,-0.0028113759129081255,29,0.04381970422869259,0.03583579582365315,0.008465907609187943,6.376775712362631e-05
Channel 16,0.0012120868649972301,39,0.04344113226991339,0.032169871477752895,0.008021205829269424,6.287058838720697e-05
Channel 17,-0.01160049179390546,33,0.09814478031350801,0.24934693316204537,0.02233145463968012,0.00036412245646362285
Channel 18,0.0007966041402370563,38,0.04760542381648461,0.0421090863449842,0.009177045967519636,8.358359453372556e-05
Channel 19,-0.0011628843184040925,28,0.10145728495282604,0.3466701133025154,0.026331354439242786,0.0006919879266670408
Channel 1,0.00938280545132874,10,0.08584119165318398,0.23428558563091734,0.0216465048278431,0.0003805341331243504
Channel 2,0.004120844510277225,14,0.09511620464327442,0.20826499794102887,0.02040906651177505,0.00039954863640417584
Channel 3,0.00031695346846380754,8,0.0473214948474002,0.06918754376883235,0.011763294076816437,0.00013827462803649347
Channel 4,0.0010583866497328733,18,0.03776255288822536,0.026800284086304225,0.007321240890218574,5.248038587227567e-05
Channel 5,0.001413487147067765,18,0.029244683815693326,0.018499666390348217,0.006082707684962055,3.500138686577066e-05
Channel 6,-0.00014433646330864992,10,0.027919681959966122,0.018270327798604664,0.006044886731545044,3.651982258256888e-05
Channel 7,-0.003351219526127267,15,0.06795366660086669,0.06219660737696189,0.011153170614400363,0.00011316254244162712
Channel 8,-0.014590642410322983,7,0.05971972649741906,0.17484654748248488,0.018700082752890954,0.00013680624901905405
Channel 9,-0.007396450191662426,9,0.04221077340388098,0.061500827954606256,0.011090611160310893,6.829418047146936e-05
Channel 10,0.0005592395220824964,10,0.016941095155369273,0.009745468297144002,0.004414854085277112,1.9178187751228947e-05
Channel 11,-0.00034668317527613305,27,0.013060732577882456,0.003877028444274168,0.0027846107247779424,7.633867664528794e-06
Channel 12,-0.0030494976749802435,13,0.042400059383270586,0.04816112659060501,0.009814390107449876,8.702281711150012e-05
Channel 13,-0.007692114891468983,23,0.06085544237375666,0.09960020373425778,0.014113837446581123,0.0001400317759649567
Channel 14,-9.625782454369136e-05,19,0.03416611927982295,0.024629072929352784,0.00701841476821551,4.924888028991968e-05
Channel 15,-0.0008942875136502482,8,0.019780384846213285,0.009738756811171697,0.004413333617838492,1.8677763465272655e-05
Channel 16,-0.0007483480235408661,14,0.014291091443914862,0.006547024933297917,0.0036185701411739738,1.253402510225831e-05
Channel 17,-0.004555456927003908,19,0.04041255659967978,0.05316708151738289,0.010311845762751001,8.55819752209779e-05
Channel 18,0.00022552834041863,14,0.02820361092905052,0.022425828932653526,0.00669713803540789,4.480079483297507e-05
Channel 19,-0.000792451656738643,15,0.03653219402219296,0.03775401234628261,0.008689535355389563,7.48800450642974e-05
Channel 1,-0.00284222952754863,24,0.13183768464485696,0.36066741917063083,0.026857677456199776,0.0007132565696539924
Channel 2,0.0013196013012905232,24,0.09672513546808602,0.22224421990266224,0.02108289448356948,0.00044274709221095687
Channel 3,-0.004873457372378436,13,0.09577870557113802,0.28310706373576316,0.02379525430567041,0.0005424635407111366
Channel 4,-0.001306930948719578,12,0.04760542381648461,0.060911803836165096,0.011037373223386542,0.00012011553916760912
Channel 5,-0.0006550300357017931,33,0.026500037114544114,0.01565843622281217,0.005596148000689791,3.088780809795285e-05
Channel 6,0.00032452490763939135,34,0.027257181032102513,0.013466661294569294,0.005189732419801486,2.6828006173460236e-05
Channel 7,0.002263759766485853,26,0.09483227567419,0.24724835645087295,0.022237282048437168,0.0004893721046213858
Channel 8,-0.002001421207100023,77,0.08025725526119076,0.10425456847881527,0.01443984546169489,0.00020450345010940085
Channel 9,-0.0014123632392395854,21,0.0699411693844575,0.0991164556468502,0.01407952098949749,0.00019623814137414508
Channel 10,1.4285187419835754e-05,16,0.02725718103210252,0.020565172962787974,0.006413294467399415,4.1130141858996325e-05
Channel 11,0.00032357847774244335,45,0.01665716618628487,0.0036964623032453986,0.002718993307547997,7.288221575232679e-06
Channel 12,-0.0007239301321996084,65,0.15370021526435584,0.1937204713482893,0.019683519570863808,0.0003869168678602721
Channel 13,-0.0017220351015209729,50,0.27238252434163557,0.5725266575772406,0.033838636425755714,0.001142087910263611
Channel 14,-0.005047221901458091,52,0.05044471350732862,0.049402498761118546,0.00994007029765067,7.333054859967886e-05
Channel 15,3.699950494658774e-05,32,0.019307169897739285,0.00630957899975126,0.003552345422323471,1.2617789036136226e-05
Channel 16,0.00021795690124304612,39,0.01826609701109648,0.00481781180950979,0.0031041300905438195,9.58811840822011e-06
Channel 17,-0.0006391300134330666,74,0.142721628459759,0.22024241916824297,0.02098773066190068,0.0004400763511624151
Channel 18,-0.0035569733857237634,52,0.05129650041458182,0.041491166146769176,0.009109463886175648,7.033027262679119e-05
Channel 19,-0.0026995078990888714,54,0.0480786387649586,0.03823954081999927,0.008745231937461611,6.919173874275533e-05
Channel 1,-0.0022845930322668655,9,0.10600014845817646,0.39320281683582026,0.02804292484160025,0.0007811862683485582
Channel 2,-0.04079350053722543,11,0.36920230279941635,4.965792925617128,0.09965734218427791,0.008267476165153645
Channel 3,0.0028181784001179927,55,0.03653219402219296,0.029254721909462354,0.007649146607231731,5.0567314324033095e-05
Channel 4,2.4317344327484447e-05,67,0.04116970051723818,0.029584412023594638,0.00769212740710847,5.9168232713954125e-05
Channel 5,-0.000859837465401341,65,0.022714317526752098,0.012128351403764889,0.004925109420868716,2.3517382340621974e-05
Channel 6,-8.433280784214647e-05,83,0.045333992063809406,0.03803799998963512,0.008722155695656335,7.60688879567917e-05
Channel 7,-0.0007880980792126821,68,0.042400059383270586,0.027707295234038268,0.0074440976933458185,5.479349188561782e-05
Channel 8,0.0007210790344606053,68,0.07883761041576874,0.0818111045962278,0.012791489717482308,0.00016310225421851696
Channel 9,0.0057396182060170916,51,0.0462804219607574,0.0637008082489168,0.011287232455205022,9.445839934699077e-05
Channel 10,-0.0005138226950771506,37,0.014669663402694065,0.00458161371665859,0.003027082330118753,8.899213671340833e-06
Channel 11,-0.0005683370571413557,47,0.02063217175346649,0.006833413204325166,0.003696867107247748,1.3343819398130235e-05
Channel 12,-0.0008992089491143778,86,0.08763940845738519,0.0950796835360706,0.013789828391685707,0.0001893507903379738
Channel 13,0.002499799382784685,38,0.23187532475226097,1.1975181459281847,0.04893910800021154,0.0023887872949021984
Channel 14,-0.006116498399029945,46,0.0689000964978147,0.11956377487116754,0.015463749536976311,0.00020171599707699921
Channel 15,0.00011877104804289536,37,0.014291091443914862,0.004064252107859844,0.0028510531765857487,8.114397653866482e-06
Channel 16,-0.0005454334536352139,40,0.014385734433609661,0.003482117686579807,0.0026389837766003063,6.666737720815177e-06
Channel 17,-0.0007773087783874752,92,0.08782869443677478,0.13695609286417496,0.016550292617604982,0.00027330797679139167
Channel 18,0.0001119567527848695,79,0.05233757330122463,0.04679204166767935,0.0096738866716206,9.357154902086457e-05
Channel 19,-0.0010211091198412804,64,0.052432216290919424,0.0475198881288414,0.009748834610233308,9.399711242305978e-05
Channel 1,-0.00016099362949493522,5,0.06473580495124348,0.09239323756656309,0.013593618912310519,0.00018476055618438822
Channel 2,0.0013409906169615478,3,0.05867865361077625,0.09691146778367274,0.013922030583479749,0.00019202467973256657
Channel 3,-4.643410519124647e-06,14,0.060098298456198254,0.08339149500900545,0.012914448885570412,0.00016678296845674967
Channel 4,7.485670082450779e-05,8,0.0451447060844198,0.03858396131240229,0.008784527455976479,7.716231909914625e-05
Channel 5,0.0009109328717883741,16,0.037667909898530555,0.03384175079448714,0.008226998334081167,6.685370289206965e-05
Channel 6,0.0006008824375482087,11,0.040601842579069375,0.037472562366271354,0.008657085233064458,7.458406502878883e-05
Channel 7,0.0020104951260625664,24,0.05205364433214022,0.08879249686354129,0.013326101970459426,0.00017354290307516128
Channel 8,-0.009211892019988089,6,0.07978404031271674,0.3538185926780703,0.02660145081299403,0.0006227782307682204
Channel 9,-0.0009173804031357795,24,0.04533399206380939,0.054815579691077976,0.010470489930378423,0.00010878957257809838
Channel 10,-0.0011609914586101953,2,0.02820361092905052,0.03679606256378172,0.008578585263757856,7.224422396059762e-05
Channel 11,0.0003856642789822323,17,0.015900022268726468,0.006725184094499719,0.003667474361055499,1.3301631252916552e-05
