Channel,Mean,Zero Crossing Rate,Range,Energy,RMS,Variance
Channel 6,-0.00013437089429327686,8,0.04476931844792244,0.054547458644070124,0.010444851233413535,0.00010907686175090707
Channel 7,1.9498842321873433e-05,8,0.04589846962895388,0.05071068985661198,0.010070818224614322,0.00010142099950837209
Channel 8,0.0006383347247260802,15,0.03170778586734247,0.027909862321667124,0.007471259910037546,5.5412253422543134e-05
Channel 9,-8.36506439453233e-05,16,0.019927992465230637,0.01084792350466833,0.004657880098213849,2.1688849579104194e-05
Channel 10,-0.00016818439452524514,13,0.010162360629283006,0.002477023796968837,0.0022257689893467546,4.92576160337585e-06
Channel 11,0.0009633471592662124,10,0.03720095377506302,0.03760435835982986,0.008672295931277928,7.428067897039345e-05
Channel 12,0.001138945426716346,11,0.03878786894840451,0.0435705131732345,0.009334935797661868,8.584382966143092e-05
Channel 13,0.0009042650866587294,15,0.0383606225555818,0.037431718473216496,0.008652365973907542,7.404574159948309e-05
Channel 14,0.0009346606157481164,11,0.03396608822940536,0.03235328093231381,0.008044038902480993,6.383297139799697e-05
Channel 15,0.0008457933660409927,11,0.029998800296051634,0.02435632056087185,0.006979444184298897,4.799727470370475e-05
Channel 16,0.0011770924260755165,11,0.038208034558145115,0.044968033265391616,0.009483462792186367,8.855051995125887e-05
Channel 17,0.0011647022806836578,11,0.04522708244023248,0.05706234455857822,0.010682915759152856,0.00011276815771452672
Channel 18,0.0010671069975231556,13,0.03854372815250582,0.040158026071552,0.008961922346411176,7.917733479894111e-05
Channel 19,0.0006178268978705905,13,0.043090850476118936,0.050000723703415455,0.010000072370079674,9.961973733109852e-05
Channel 1,-7.296948412475568e-05,10,0.03787234096378442,0.04186726624907312,0.009150657489937335,8.372920795253281e-05
Channel 2,-0.00017239582325449755,6,0.04724124400639668,0.047549754045486975,0.009751897666145495,9.506978777109837e-05
Channel 3,-0.00021597495532241383,18,0.03649904898685428,0.030747677783569696,0.007841897446864464,6.144871038581288e-05
Channel 4,0.00030898879105874623,18,0.02975465950015295,0.021559105615482115,0.0065664458598974395,4.302273715796428e-05
Channel 5,0.00011782654787007096,15,0.03427126422427873,0.023392323834731325,0.0068399303848403785,4.677076457407968e-05
Channel 6,0.0001388226563173589,9,0.043853790463302345,0.04366756670318933,0.009345326821806645,8.731586167647166e-05
Channel 7,8.60882444032418e-05,9,0.04055788971867001,0.0392533041999004,0.00886039549906215,7.849919721397637e-05
Channel 8,0.0015078421693192677,10,0.03155519786990579,0.028246792519421263,0.007516221460204757,5.421999703126509e-05
Channel 9,0.00021908394296905352,10,0.027832050732450757,0.024186634237838883,0.006955089393794861,4.8325270701610896e-05
Channel 10,0.00027590771321447347,12,0.014038095764174724,0.00328221828533802,0.0025621156435016823,6.4883115044648e-06
Channel 11,9.158141231096228e-05,19,0.027587909936552066,0.01826435050645947,0.0060438978327664455,3.6520313857838064e-05
Channel 12,0.0003965743015874018,5,0.032806419448886584,0.025720691750011723,0.007172264879382485,5.1284112323343916e-05
Channel 13,0.0004972213446966374,6,0.03195192666324116,0.026494263005746498,0.007279321809859281,5.2741296945871065e-05
Channel 14,0.0005610031276251699,8,0.028472920321684823,0.02564275073345829,0.007161389632390949,5.0970776957711365e-05
Channel 15,0.0006967454101448418,16,0.018066418896503122,0.008989999944695862,0.00424028299638028,1.7494545722833817e-05
Channel 16,0.000687223919104793,13,0.020263686059591342,0.009530824231756014,0.004365964780379249,1.858937174852228e-05
Channel 17,0.0009044481922556531,11,0.03173830346682981,0.02318772803469267,0.006809952721523501,4.555742953691082e-05
Channel 18,0.00043533165293631863,9,0.022003189230369515,0.015038619327604854,0.005484271934834168,2.9887725007161444e-05
Channel 19,0.0008304124958993752,7,0.02343751640627432,0.015772867576607293,0.005616559013596722,3.0856150239868754e-05
Channel 1,0.002639129582314826,17,0.08508306737069375,0.1524896794801845,0.017463658235328847,0.00029801435400811973
Channel 2,0.0029981386226838515,13,0.08230596581734616,0.16757866657033854,0.018307302727072525,0.0003261684979398484
Channel 3,0.0019151300520772584,17,0.039093044943277866,0.03861452195102291,0.00878800568400168,7.356132078567639e-05
Channel 4,0.0009920337027843084,15,0.05340579910283862,0.07156422822438363,0.011963630571392918,0.00014214432558130733
Channel 5,0.0016316825880388782,13,0.05795292142645174,0.09691830708879925,0.013922521832541635,0.00019117422610948924
Channel 6,0.0021492000401451277,11,0.07135014760139241,0.12821280476801128,0.016013294774531023,0.00025180654872346275
Channel 7,0.0035402532599768948,10,0.06591801489264652,0.14645619580377095,0.017114683508833634,0.00028037899846276485
Channel 8,0.00187008607523395,22,0.04699710321049799,0.03933551205366467,0.008869668771004324,7.517380217854541e-05
Channel 9,0.0018725885183919113,19,0.03460695781863943,0.02999188685385217,0.007744919218926969,5.647718594849112e-05
Channel 10,-0.0004910605971012638,11,0.020050062863179986,0.009282178803930664,0.004308637558191838,1.8323217097835874e-05
Channel 11,0.0009629809480723649,8,0.05215457752385784,0.07602743415111285,0.01233105300865363,0.00015112753599587537
Channel 12,0.001591277286317645,12,0.05722049903875566,0.06443376711670243,0.01135198371358085,0.00012633537083145437
Channel 13,0.004137055435551244,18,0.052276647921807175,0.05074709422218155,0.01007443241301281,8.437896076753902e-05
Channel 14,0.0019396662020650765,28,0.047119173608447334,0.05506567135866447,0.010494348132081808,0.0001063690377418954
Channel 15,-0.0004923423362797319,10,0.03665163698429096,0.03011188185612943,0.007760397136246241,5.9981362736165487e-05
Channel 16,0.0013838796802017072,14,0.04418948405766304,0.04194778664523767,0.009159452674176298,8.198045032120017e-05
Channel 17,0.0005497726510138297,24,0.061309857370058736,0.06058079006532939,0.011007342101100465,0.000120859330162856
Channel 18,0.0003630659773503062,29,0.05511478467412946,0.048439752721114046,0.009842738716547752,9.674768853831875e-05
Channel 19,0.0002529584783999963,18,0.0477600431976814,0.0391007602617264,0.008843162359894383,7.813753253165835e-05
Channel 1,0.000661222924341583,8,0.06713871887213999,0.08301931016403408,0.012885597398959357,0.0001656014045723933
Channel 2,0.0024561460557887575,4,0.06115726937262206,0.145530125676093,0.01706048801623758,0.00028502759790481933
Channel 3,-0.0005540489224431262,11,0.034362817022740744,0.030437545904852824,0.007802249150706843,6.056812160124525e-05
Channel 4,-0.00018570149663097623,10,0.047912631195118086,0.054485576287797696,0.010438924876422638,0.00010893666752974441
Channel 5,0.0007470994492989469,5,0.07330327396858193,0.15842950942812156,0.017800534229518033,0.0003163008612691004
Channel 6,0.002493133386367409,7,0.09375006562509729,0.32756533290562245,0.025595520424700195,0.000648914951729025
Channel 7,0.00257125844105499,7,0.07321172117011991,0.19467540736143135,0.019731974425354973,0.00038273944475216614
Channel 8,0.0018461602772358785,13,0.027343769140653375,0.026546408657265645,0.007286481820092005,4.9684509545287644e-05
Channel 9,-0.0005073569952275013,7,0.029785177099640285,0.02284932392239858,0.006760077502869117,4.544123672419088e-05
Channel 10,-0.0006202721133306457,11,0.013427743774427996,0.005022862068359149,0.003169499035607725,9.660986642142634e-06
Channel 11,0.0025207212963039615,4,0.06341557173468494,0.13844643950268826,0.016640098527514087,0.00027053884315173627
Channel 12,0.0023455502752466506,7,0.04971316956487093,0.08067839590535247,0.012702629326667174,0.0001558551857169953
Channel 13,0.002009246328896204,6,0.03756716496891105,0.04914761130320465,0.009914394717097423,9.425815179622643e-05
Channel 14,0.0007920823909432808,11,0.026275653158596597,0.020753136163860205,0.006442536172014901,4.087887781367798e-05
Channel 15,0.0007595506298897802,17,0.02227784762575554,0.009978885418294722,0.0044674120961233745,1.9380853677223483e-05
Channel 16,0.0025629576539944344,5,0.04055788971867001,0.04980979392445169,0.009980961268780847,9.305083591273471e-05
Channel 17,0.002386626964156606,8,0.045562776034593175,0.05961484106935527,0.010919234503329918,0.00011353369387267117
Channel 18,0.0018022759691730889,7,0.03421022902530405,0.033699415643408635,0.00820967912203743,6.41506326177585e-05
Channel 19,0.00210519366168439,9,0.03781130576480975,0.045270171103157744,0.00951526889826638,8.610850185311936e-05
Channel 1,-0.009637795515445717,2,0.10668952780772789,0.29847881148428806,0.02443271624213272,0.0005040705205710305
Channel 2,0.0008003831780038366,4,0.07876592427681514,0.22169440293696294,0.021056799516401485,0.0004427481926422944
Channel 3,0.002853180025119004,54,0.03341677143863331,0.022020230390029198,0.006636298725950965,3.589982452432031e-05
Channel 4,0.00042477256351370094,13,0.05099490874333905,0.043885690136715796,0.009368638122663912,8.759094854271759e-05
Channel 5,0.0006719040841621498,8,0.0545654678833574,0.07938885604355206,0.012600702840996772,0.00015832625698879033
Channel 6,0.0017392876438312263,4,0.05072025034795302,0.0881173745548851,0.013275343653170346,0.00017320962760178618
Channel 7,0.00050131070302794,11,0.05239871831975652,0.0697045655123773,0.011807164393907396,0.00013915781860378423
Channel 8,0.0028017273523833542,30,0.0383606225555818,0.03423037289253549,0.008274100904936499,6.061106962797795e-05
Channel 9,0.0033094791726536567,52,0.048370395187428125,0.05098324906593081,0.010097846212527779,9.101384573763329e-05
Channel 10,0.0010610034776256886,34,0.0175476197052184,0.007759331606139004,0.003939373454278993,1.4392934832744203e-05
Channel 11,0.0035714422466529517,11,0.03417971142581672,0.03402368002359032,0.008249082376069512,5.529216032600315e-05
Channel 12,0.005832613263067652,19,0.05285648231206658,0.08207171504877157,0.01281184725547191,0.00013012405262103046
Channel 13,0.009377415549118695,11,0.04992679276128227,0.08983657977513547,0.013404221706248779,9.173723716941789e-05
Channel 14,0.0014544974054154038,9,0.041839628897138145,0.045292401733458776,0.009517604922821579,8.846924076455742e-05
Channel 15,0.000521757494684455,9,0.02597047716372324,0.01824906871902896,0.006041368838107629,3.622590655479852e-05
Channel 16,0.005585603812817151,15,0.029418965905792245,0.03318573615595382,0.008146868865515612,3.517250235815014e-05
Channel 17,0.00023251168674348177,17,0.034484887420690086,0.03295788917765408,0.008118853266028903,6.586171667083587e-05
Channel 18,-0.00011264236345829293,27,0.03598024979556957,0.032003542577600075,0.008000442809944969,6.399439685315468e-05
Channel 19,-0.00037808444379914483,23,0.03549196820377218,0.032359035876323036,0.008044754300328014,6.457512390600316e-05
Channel 1,-0.00012661942402349325,12,0.03515627460941148,0.05320099232824746,0.01031513376823078,0.00010638595217795488
Channel 2,-0.0003420736764040877,7,0.02246095322267956,0.02068746064411872,0.006432334046692339,4.1257906888148834e-05
Channel 3,-8.200269357300722e-05,15,0.02447511478884376,0.019408855846408318,0.006230386159205273,3.881098725106341e-05
Channel 4,-0.00017972004713145905,3,0.03799441136173376,0.04756433531310726,0.009753392775143147,9.509637133087359e-05
Channel 5,0.0001949750393740576,16,0.016876232516497003,0.009900402432881362,0.0044498095314027455,1.976278959978381e-05
Channel 6,0.00033920121455120907,12,0.025726336367824548,0.016675103226485022,0.005774963762048213,3.323514898901703e-05
Channel 7,0.00040872030618336117,7,0.053894080694636005,0.06532027212065919,0.011429809457787054,0.00013047349195263174
Channel 8,0.00039773397036792023,13,0.02981569469912762,0.019486634968361137,0.006242857513728972,3.8815077625537644e-05
Channel 9,-0.000339571233246126,16,0.022491470822166893,0.011207726184763428,0.004734495999525911,2.230014374707856e-05
Channel 10,-0.0006739830884283577,10,0.010528571823131043,0.004055571979567779,0.0028480070152890353,7.65689075564813e-06
Channel 11,0.0007221970881172806,5,0.02243043562319222,0.014440146518149408,0.005374038801153078,2.8358724402213736e-05
Channel 12,0.0006532883484748746,5,0.03591921459659489,0.033985050254267825,0.008244398128944019,6.754331484228263e-05
Channel 13,0.0004767135178411468,5,0.03866579855045516,0.033155935709676024,0.008143210142158437,6.608461564125958e-05
Channel 14,0.0005642990283698023,14,0.03073122268374771,0.021626288429349647,0.006576669131003877,4.2934143465280196e-05
Channel 15,0.000757902679517464,11,0.030639669885285704,0.02459112029297252,0.00701300510380144,4.860782411432528e-05
Channel 16,0.0006107468147895281,5,0.027069110745267348,0.02441448763652225,0.006987773270008444,4.845596360126896e-05
Channel 17,0.0008597093914072181,9,0.03460695781863943,0.03280218431788174,0.008099652377464324,6.486526839808973e-05
Channel 18,0.0010625293576000555,7,0.03228762025760186,0.02790054054533348,0.00747001212118608,5.467211245490498e-05
Channel 19,0.0008148485201608342,7,0.03482058101505078,0.03749003778149678,0.008659103623527875,7.431609745218526e-05
Channel 1,-0.0025539892872462272,7,0.09469611120920471,0.22934031753106968,0.021416830649331364,0.0004521577737827709
Channel 2,-0.002711765276595756,5,0.08441168018197236,0.21013359576721494,0.02050041930142966,0.00041291352061907936
Channel 3,-0.001681185941908407,8,0.0319824442627285,0.02643889921629495,0.007271712207767156,5.005141226131944e-05
Channel 4,-0.0030962870301361935,8,0.0465088216187006,0.06067495114792883,0.011015893168320835,0.00011176290892286805
Channel 5,-0.0031331522903168957,5,0.07116704200446838,0.1620899601458226,0.018004997092242066,0.00031436327701732717
Channel 6,-0.0015379973651138243,7,0.09112555206918635,0.29109109316758197,0.024128451801455557,0.0005798167504400669
Channel 7,-0.000219148785669097,7,0.07330327396858193,0.17488101861297212,0.018701926029849016,0.000349714011035684
Channel 8,-0.008044044399819063,5,0.039764432131999275,0.09465722643775312,0.013759158872384105,0.00012460780256924584
Channel 9,-0.0003155233648501052,16,0.02285768201601493,0.009760441496733859,0.004418244333835298,1.9421327999701387e-05
Channel 10,0.00037246539799240573,20,0.012298592593396551,0.003149836719117146,0.0025099150260983524,6.1609429655326495e-06
Channel 11,0.0009202563087900939,7,0.055419960669002816,0.09883658773675985,0.014059629279377166,0.0001968263037996517
Channel 12,0.00034591508643842307,7,0.056610147049008935,0.07834302960123382,0.012517430215602069,0.00015656640195544193
Channel 13,-0.005315404794457344,3,0.04852298318486481,0.09514679443490474,0.013794694228934888,0.0001620400607408694
Channel 14,3.0193385987116183e-06,11,0.02951051870425426,0.02197332404319966,0.006629226809093148,4.3946638969993746e-05
Channel 15,0.0003016645671817858,13,0.02874757871707085,0.017833182850289092,0.0059721324249030336,3.557536418948522e-05
Channel 16,0.0006850876871406793,9,0.05429080948797138,0.07042863176499266,0.011868330275568897,0.0001403879183909135
Channel 17,2.2855778265480463e-05,13,0.06738285966803867,0.09199853074883658,0.013564551651185275,0.00018399653911107305
Channel 18,-0.00027188319758321433,9,0.041656523300214125,0.04410486266428819,0.00939200326493642,8.813580485544828e-05
Channel 19,-0.0005921348866033209,17,0.058990519809021175,0.0756556795961079,0.012300868229203002,0.0001509607354682831
Channel 1,-0.00016317950820932215,12,0.049713169564870915,0.07480271396639847,0.012231329769603833,0.0001495788003808975
Channel 2,-0.0012204922600475773,12,0.04507449444279579,0.049697551036863095,0.009969709227140288,9.790550071689014e-05
Channel 3,-0.0003364584380984177,16,0.03546145060428485,0.031465973843959674,0.00793296588218551,6.281874340735172e-05
Channel 4,-0.000463594757562661,14,0.03457644021915209,0.029803249138929164,0.007720524482045137,5.939157817861874e-05
Channel 5,-0.00014602861729743865,10,0.029907247497589627,0.02620289788415974,0.007239184744729166,5.238447141124968e-05
Channel 6,-0.0005481285081425824,14,0.033996605828892704,0.030222193509463334,0.00777459883331138,6.014394215748806e-05
Channel 7,0.00035006547996870106,8,0.03833010495609446,0.04011601317383452,0.00895723318596033,8.010948050740332e-05
Channel 8,0.000918974569611625,10,0.03134157467349444,0.021966459673675248,0.006628191257601918,4.308840508775763e-05
Channel 9,-0.00022293296800552652,14,0.026824969949368657,0.013724813990184387,0.005239239255881409,2.739992887214502e-05
Channel 10,-0.00030844328176904304,12,0.013458261373915332,0.003850553830434417,0.0027750869645596396,7.605970402800376e-06
Channel 11,0.0008895556037058329,7,0.02670289955141931,0.023274423862950738,0.006822671597395076,4.575753855381703e-05
Channel 12,0.0011958912673597148,10,0.03616335539249358,0.03417498056321122,0.008267403529913273,6.691980520307522e-05
Channel 13,0.0008311449182870714,8,0.037017848178138996,0.03213303791840471,0.008016612491371242,6.357527396161499e-05
Channel 14,-0.0004039023329654311,16,0.023193375610375627,0.012690291025369805,0.005037914454488048,2.5217444956164686e-05
Channel 15,-0.0008063684350044228,16,0.022338882824730212,0.014653208369482527,0.00541354012998565,2.8656186685993566e-05
Channel 16,0.0011686085334180368,7,0.027252216342191368,0.020588412913508145,0.006416917159120592,3.9811179922638836e-05
Channel 17,0.0012810353699293836,8,0.03463747541812676,0.0334119087215341,0.00817458362505811,6.518276582405807e-05
Channel 18,3.14617413209094e-05,17,0.024688737985255112,0.01482248275161089,0.005444719047225649,2.9643975662054837e-05
Channel 19,0.0005368331888311991,14,0.030365011489899674,0.022263985778424412,0.006672928259531105,4.423978168421815e-05
Channel 1,-0.00032327483511988863,13,0.05996708299261594,0.09367323440554862,0.013687456623167695,0.00018724196219207544
Channel 2,-0.0003539755402041489,13,0.04074099531559404,0.04398914501841992,0.009379674303345497,8.785299135377701e-05
Channel 3,-0.0010557582580149358,10,0.04824832478947878,0.055755185915148234,0.010559847149949494,0.00011039574633092973
Channel 4,-0.0015529509888626194,14,0.037139918576088345,0.03707260381237506,0.008610761152462081,7.173355085094075e-05
Channel 5,-0.0006336388219060991,10,0.025817889166286558,0.017286142769221236,0.005879820196098047,3.417078738181592e-05
Channel 6,-0.00033816742366970853,17,0.029754659500152943,0.023270698771983546,0.006822125588404768,4.642704033753568e-05
Channel 7,1.7484680755709413e-05,11,0.040161160925334644,0.03510155216305177,0.008378729278721417,7.02027986120424e-05
Channel 8,8.303648445450773e-05,8,0.03845217535404381,0.03630293134669772,0.008520907386739714,7.259896763564487e-05
Channel 9,-0.0008389001960579239,8,0.035369897805822836,0.03893119071257706,0.008823966309157924,7.715862788620808e-05
Channel 10,-0.0002913534260561347,15,0.011718758203137159,0.0035500108139392386,0.0026645865772908332,7.015134809003829e-06
Channel 11,0.0005999435845710109,12,0.024078385995508385,0.013797742694095604,0.005253140526217741,2.7235553083523295e-05
Channel 12,0.000527372732990125,18,0.03765871776737306,0.02773149573015909,0.007447347948116711,5.51848694608167e-05
Channel 13,0.00047518763786678,14,0.04031374892277133,0.032620826674677895,0.008077230549473983,6.501585005817438e-05
Channel 14,4.092219716198331e-05,12,0.053070105508477926,0.04973279708543596,0.009973243914137061,9.946391954465137e-05
Channel 15,0.0014245291227188391,10,0.05303958790899059,0.045931890129286786,0.009584559471283673,8.983449703709947e-05
Channel 16,0.0008110033026254293,14,0.024414079589869086,0.015398579137815819,0.0055495187427047794,3.0139431918762282e-05
Channel 17,0.0005868820519904312,8,0.030365011489899674,0.026242319771383464,0.007244628323300439,5.214020899981843e-05
Channel 18,0.0009482714651194681,10,0.042663604083296225,0.035555339347835994,0.008432714787995144,7.021145992411218e-05
Channel 19,0.0007951951860909888,10,0.03564455620120886,0.030620757910736374,0.007825695868194262,6.0609180437490465e-05
Channel 1,0.0027307434159758105,9,0.10128791269846936,0.23861904434673076,0.021845779654053585,0.00046978112908956625
Channel 2,0.003366425013297026,9,0.08630377135018721,0.1890383811453178,0.019444196108109886,0.00036674394492048376
Channel 3,-0.0006043419263982564,16,0.04418948405766304,0.03461875444475805,0.008320907936608607,6.887227972551336e-05
Channel 4,0.00024941843685946527,10,0.04772952559819406,0.06277859450867197,0.011205230431247005,0.00012549497946069853
Channel 5,0.00013473329798605537,7,0.04974368716435826,0.09842666328316937,0.014030442849972298,0.00019683517350475255
Channel 6,0.00028304883149451033,9,0.05789188622747706,0.11452131777521496,0.015134154603096597,0.00022896251890941948
Channel 7,-0.0006250328588506704,11,0.06213383255621682,0.09587775736800622,0.01384758154827089,0.0001913648486613694
Channel 8,-0.001731234805067639,24,0.047180208807422,0.039310669154592304,0.008866867446239659,7.562416435890702e-05
Channel 9,-0.000881930011335068,18,0.038970974545328524,0.024008914783990812,0.006929489849042398,4.7240029023088154e-05
Channel 10,0.00018441594995143918,13,0.016693126919572986,0.008272965237286751,0.004067668923913732,1.6511921231977013e-05
Channel 11,-0.001102206044434662,7,0.03729250657352503,0.04721234391350378,0.009717236635330416,9.320982966261925e-05
Channel 12,-0.0016549408063492982,11,0.0551453022736168,0.05872192617926736,0.0108371514872929,0.00011470502328601467
Channel 13,-0.0018372529456866448,21,0.05871586141363514,0.06362429770140662,0.011280451914830951,0.00012387309701637896
Channel 14,-0.0009048182109505698,15,0.04309085047611893,0.03346420634796318,0.008180978712594622,6.610971670105855e-05
Channel 15,-0.000145601370904616,9,0.02987672989810229,0.022749386260189124,0.0067452777941592774,4.547757276116895e-05
Channel 16,-0.0009198328698983395,9,0.03604128499454423,0.03592401032814766,0.008476321174678041,7.100192814774991e-05
Channel 17,-0.0016822235402909765,17,0.05395511589361068,0.061653480888453696,0.011104366788651543,0.00012047708573739829
Channel 18,-0.0014393644835707542,13,0.03973391453251194,0.032996750888192136,0.00812363845677442,6.392173165981937e-05
Channel 19,-0.0016806976603166099,13,0.04867557118230148,0.04816586980306782,0.009814873387167846,9.350699498074192e-05
Channel 1,-0.0018964570886920776,7,0.07232671078498716,0.1464668004752569,0.017115303121782968,0.00028933705146126344
Channel 2,-0.0008977991630684826,13,0.06475834611212775,0.09273599585341674,0.013618810216271959,0.00018466594836962706
Channel 3,-0.0007648644997016456,13,0.04708865600896,0.06227336401282389,0.011160050538669069,0.00012396171032274394
Channel 4,-0.0012592496113964947,7,0.05343631670232596,0.06023684778340507,0.010976051000556172,0.00011888798598300793
Channel 5,-0.001027559996088637,7,0.052063024725395826,0.0721781765148348,0.012014838868235796,0.0001433004734841079
Channel 6,4.2875323529172784e-05,14,0.051391637536674424,0.06621689582493985,0.011507988166916045,0.00013243195335651197
Channel 7,0.00014254580345481326,13,0.05471805588079408,0.06578929328747114,0.011470770966894174,0.0001315582672688597
Channel 8,-1.4314657910095007e-05,11,0.052825964712579235,0.07679289618120644,0.012392973507694305,0.0001535855874529818
Channel 9,0.0007928148133309767,9,0.050201451156668304,0.08363148695790062,0.012933018747214482,0.00016663441858756422
Channel 10,0.00032046340846598467,13,0.019317640475483913,0.0073931577774813476,0.003845297849967242,1.468361875879706e-05
Channel 11,0.0007685228041390568,12,0.035888696997107554,0.030427687907245028,0.007800985566868462,6.02647485140083e-05
Channel 12,0.0015987846157915304,15,0.04803470159306743,0.04743928809367696,0.009740563443012622,9.232246393966226e-05
Channel 13,-0.00019308675570691182,11,0.05303958790899059,0.06896901809249542,0.0117447024732426,0.00013790075368976142
Channel 14,0.0007734056200570307,11,0.045562776034593175,0.06348611831513745,0.011268195801914117,0.0001263740803771391
Channel 15,0.0008896776741037822,11,0.038024928961221095,0.04048052270690598,0.008997835596064865,8.016951905001324e-05
Channel 16,0.0008029466563607723,13,0.038116481759683116,0.023511536969460393,0.006857337233862776,4.637835060595984e-05
Channel 17,0.0002754804668216508,13,0.04519656484074514,0.04393500726502805,0.009373900710486329,8.779412504245585e-05
Channel 18,0.000541532899152249,11,0.03710940097660101,0.04920430269964897,0.009920111158616013,9.811534751843369e-05
Channel 19,0.0003919966616643009,13,0.03924563294071455,0.03999471803273312,0.008943681348609544,7.983577468271027e-05
Channel 1,0.0018232110424214014,17,0.057617227832091035,0.06927149764191531,0.01177042884876463,0.0001352188967786233
Channel 2,0.0006850266519417049,11,0.04684451521306131,0.04942385751017574,0.009942218817766559,9.8378453506481e-05
Channel 3,0.0012365407098768478,13,0.04660037441716261,0.04648217281202595,0.009641801990502186,9.143531269686917e-05
Channel 4,0.0007955613972848375,16,0.039215115341227215,0.040616795190631445,0.009012967900822842,8.060067244441311e-05
Channel 5,0.0009566943225779731,11,0.03454592261966476,0.024593389385039,0.007013328651223896,4.8271514743225074e-05
Channel 6,0.0008130174641915934,8,0.048065219192554756,0.04942763607775973,0.00994259886325097,9.819427475843894e-05
Channel 7,0.00037313678518112713,8,0.052001989526421155,0.060176535186808,0.010970554697626552,0.00012021383931316068
Channel 8,0.000735868972687607,15,0.03341677143863331,0.025079208920089087,0.007082260785948098,4.9616914695213866e-05
Channel 9,0.001377593054707316,13,0.03234865545657654,0.02140198492893617,0.006542474291724221,4.090620723349451e-05
Channel 10,0.00015365420966820413,14,0.011871346200573842,0.0038385419143876012,0.002770755100829953,7.653474212626442e-06
Channel 11,0.000431181259406041,11,0.040588407318157355,0.03840696490924922,0.008764355641945302,7.662801254003546e-05
Channel 12,0.0004013960823064005,11,0.040527372119182684,0.03955425312136743,0.008894296275857628,7.894738742784392e-05
Channel 13,0.00031301711419107447,13,0.03741457697147437,0.03688427568649727,0.008588862053438426,7.367057165921803e-05
Channel 14,0.0004948409719366245,14,0.027191181143216697,0.014340161556070652,0.005355401302623484,2.8435455524634118e-05
Channel 15,-0.000330660094195824,18,0.019683851669331946,0.009209245490013021,0.004291676942644453,1.8309154882132453e-05
Channel 16,-0.00014267168135383184,13,0.03039552908938701,0.029266831928107116,0.007650729629010179,5.85133086475539e-05
Channel 17,-2.5606169720409634e-05,11,0.03421022902530405,0.03545615523115084,0.008420944748797588,7.091165478637392e-05
Channel 18,3.115656532603589e-05,12,0.02453614998781843,0.01583033609352232,0.005626781690011141,3.165970145548173e-05
Channel 19,-0.00010147292204592784,11,0.027496357138090056,0.02460357588993581,0.007014780950241542,4.919685502596309e-05
Channel 1,0.0002568647311343757,10,0.06838994045112078,0.1345949136929429,0.01640700543627282,0.000269123847895785
Channel 2,0.004095246324253592,7,0.07357793236396795,0.1798546902536306,0.018966005918676216,0.00034293833805094866
Channel 3,-0.0007537560934882547,14,0.0333252186401713,0.03411532145251049,0.008260184193165487,6.76624946565503e-05
Channel 4,0.0008230272368234399,10,0.04815677199101677,0.06597088138585494,0.011486590563422633,0.00013126438893915665
Channel 5,0.003008087360116723,9,0.06011967099005262,0.11016613364183929,0.014843593476098656,0.00021128367771758457
Channel 6,0.004009613940092128,7,0.07611089312141688,0.17650080170783738,0.018788336898610127,0.00033692459946709375
Channel 7,0.0020398249635825145,9,0.06411747652289368,0.1104960646581271,0.014865804025220237,0.00021683124343419978
Channel 8,-0.0014597502400282942,26,0.0333252186401713,0.026434978748223866,0.007271173048170957,5.073908673318506e-05
Channel 9,-0.00020767416826185847,13,0.03158571546939313,0.02560307470388473,0.007155847218028727,5.1163020847606205e-05
Channel 10,0.000307707051880278,17,0.016021739730851588,0.006900617283566042,0.0037150012876353195,1.3706550937355233e-05
Channel 11,0.0010667407863293077,13,0.04959109916692157,0.06848503879209275,0.011703421618662873,0.00013583214167896704
Channel 12,-0.04732385705195943,18,1.408051522746212,36.02695714155692,0.26842860183503886,0.06981436683683956
Channel 13,-0.005175878329601242,13,0.03616335539249358,0.04416546862381446,0.009398453981779605,6.154122076479316e-05
Channel 14,-0.00015762530510262673,20,0.04055788971867001,0.03247340217046111,0.008058958018312431,6.492195860411352e-05
Channel 15,-4.525950379025412e-05,11,0.03469851061710143,0.030751542137878243,0.007842390214453529,6.150103585307315e-05
Channel 16,-0.001220370189649628,14,0.03485109861453811,0.03097465731708062,0.007870788692002932,6.0460011234375776e-05
Channel 17,0.00022982613798859573,12,0.046752962414599294,0.05017347065865134,0.010017332045874424,0.00010029412126359994
Channel 18,-0.0002939779396120456,8,0.03335573623965864,0.03730563899197366,0.008637782006044568,7.452485495496878e-05
Channel 19,-0.00036715914318267826,14,0.03799441136173376,0.04416846965327448,0.009398773287325796,8.820213347012632e-05
Channel 1,-0.001099825671674649,5,0.05560306626592684,0.08158391781787615,0.012773716594466635,0.00016195821912767772
Channel 2,0.002016143306380342,5,0.07891851227425181,0.15388607553840913,0.017543436125138607,0.000303707317244956
Channel 3,-0.0014161100727614034,9,0.037017848178138996,0.031064269187155796,0.007882165842857633,6.012317063613529e-05
Channel 4,0.00014352236663840866,5,0.06777958846137404,0.10522954146963662,0.014507207964983242,0.00021043848426954774
Channel 5,0.0008100877746408092,8,0.08148199063118808,0.14262379334517555,0.016889274309168856,0.0002845913444877286
Channel 6,0.0019028009418843742,7,0.10055549031077328,0.24840722171067506,0.02228933474604727,0.0004931937919969142
Channel 7,0.0020517878625815507,7,0.07968145226143523,0.21408950605253496,0.02069248685163458,0.00042396917867203296
